,drug,HC03_VC195,HC03_VC194,HC03_VC193,HC03_VC192,HC03_VC191,HC03_VC190,HC03_VC189,HC03_VC188,HC03_VC187,HC03_VC186,HC03_VC185,HC03_VC181,HC03_VC180,HC03_VC179
341,low,HC03_VC195_3,HC03_VC194_2,HC03_VC193_3,HC03_VC192_1,HC03_VC191_2,HC03_VC190_1,HC03_VC189_2,HC03_VC188_1,HC03_VC187_2,HC03_VC186_3,HC03_VC185_3,HC03_VC181_2,HC03_VC180_2,HC03_VC179_2
342,low,HC03_VC195_2,HC03_VC194_3,HC03_VC193_1,HC03_VC192_1,HC03_VC191_1,HC03_VC190_3,HC03_VC189_2,HC03_VC188_1,HC03_VC187_1,HC03_VC186_3,HC03_VC185_3,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
343,low,HC03_VC195_3,HC03_VC194_2,HC03_VC193_4,HC03_VC192_4,HC03_VC191_2,HC03_VC190_1,HC03_VC189_1,HC03_VC188_1,HC03_VC187_3,HC03_VC186_3,HC03_VC185_4,HC03_VC181_2,HC03_VC180_3,HC03_VC179_1
344,low,HC03_VC195_4,HC03_VC194_2,HC03_VC193_1,HC03_VC192_4,HC03_VC191_2,HC03_VC190_3,HC03_VC189_3,HC03_VC188_2,HC03_VC187_3,HC03_VC186_1,HC03_VC185_3,HC03_VC181_2,HC03_VC180_3,HC03_VC179_3
345,low,HC03_VC195_3,HC03_VC194_1,HC03_VC193_2,HC03_VC192_2,HC03_VC191_3,HC03_VC190_1,HC03_VC189_2,HC03_VC188_1,HC03_VC187_2,HC03_VC186_4,HC03_VC185_2,HC03_VC181_2,HC03_VC180_2,HC03_VC179_2
346,low,HC03_VC195_1,HC03_VC194_1,HC03_VC193_1,HC03_VC192_1,HC03_VC191_1,HC03_VC190_2,HC03_VC189_1,HC03_VC188_1,HC03_VC187_1,HC03_VC186_4,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_2
347,low,HC03_VC195_2,HC03_VC194_1,HC03_VC193_1,HC03_VC192_1,HC03_VC191_4,HC03_VC190_2,HC03_VC189_3,HC03_VC188_1,HC03_VC187_2,HC03_VC186_3,HC03_VC185_4,HC03_VC181_2,HC03_VC180_1,HC03_VC179_3
348,low,HC03_VC195_1,HC03_VC194_3,HC03_VC193_1,HC03_VC192_1,HC03_VC191_3,HC03_VC190_3,HC03_VC189_1,HC03_VC188_1,HC03_VC187_1,HC03_VC186_4,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
349,low,HC03_VC195_1,HC03_VC194_3,HC03_VC193_1,HC03_VC192_1,HC03_VC191_1,HC03_VC190_2,HC03_VC189_1,HC03_VC188_1,HC03_VC187_1,HC03_VC186_2,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
350,low,HC03_VC195_4,HC03_VC194_4,HC03_VC193_4,HC03_VC192_4,HC03_VC191_4,HC03_VC190_4,HC03_VC189_3,HC03_VC188_3,HC03_VC187_3,HC03_VC186_1,HC03_VC185_3,HC03_VC181_2,HC03_VC180_3,HC03_VC179_3
351,low,HC03_VC195_2,HC03_VC194_2,HC03_VC193_2,HC03_VC192_2,HC03_VC191_1,HC03_VC190_3,HC03_VC189_1,HC03_VC188_2,HC03_VC187_2,HC03_VC186_1,HC03_VC185_2,HC03_VC181_2,HC03_VC180_2,HC03_VC179_1
352,low,HC03_VC195_1,HC03_VC194_1,HC03_VC193_1,HC03_VC192_2,HC03_VC191_4,HC03_VC190_2,HC03_VC189_3,HC03_VC188_2,HC03_VC187_2,HC03_VC186_3,HC03_VC185_1,HC03_VC181_2,HC03_VC180_2,HC03_VC179_1
353,low,HC03_VC195_1,HC03_VC194_2,HC03_VC193_1,HC03_VC192_1,HC03_VC191_1,HC03_VC190_3,HC03_VC189_1,HC03_VC188_1,HC03_VC187_1,HC03_VC186_1,HC03_VC185_1,HC03_VC181_1,HC03_VC180_2,HC03_VC179_2
354,low,HC03_VC195_2,HC03_VC194_1,HC03_VC193_3,HC03_VC192_3,HC03_VC191_3,HC03_VC190_1,HC03_VC189_2,HC03_VC188_1,HC03_VC187_1,HC03_VC186_4,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
355,low,HC03_VC195_1,HC03_VC194_3,HC03_VC193_1,HC03_VC192_2,HC03_VC191_1,HC03_VC190_4,HC03_VC189_1,HC03_VC188_2,HC03_VC187_2,HC03_VC186_2,HC03_VC185_3,HC03_VC181_2,HC03_VC180_2,HC03_VC179_1
356,low,HC03_VC195_1,HC03_VC194_2,HC03_VC193_1,HC03_VC192_2,HC03_VC191_1,HC03_VC190_1,HC03_VC189_2,HC03_VC188_1,HC03_VC187_2,HC03_VC186_3,HC03_VC185_2,HC03_VC181_2,HC03_VC180_2,HC03_VC179_2
357,low,HC03_VC195_2,HC03_VC194_2,HC03_VC193_3,HC03_VC192_2,HC03_VC191_4,HC03_VC190_3,HC03_VC189_3,HC03_VC188_3,HC03_VC187_2,HC03_VC186_2,HC03_VC185_4,HC03_VC181_2,HC03_VC180_3,HC03_VC179_2
358,low,HC03_VC195_2,HC03_VC194_3,HC03_VC193_3,HC03_VC192_1,HC03_VC191_1,HC03_VC190_4,HC03_VC189_1,HC03_VC188_2,HC03_VC187_3,HC03_VC186_1,HC03_VC185_3,HC03_VC181_2,HC03_VC180_3,HC03_VC179_3
359,low,HC03_VC195_1,HC03_VC194_1,HC03_VC193_2,HC03_VC192_3,HC03_VC191_4,HC03_VC190_1,HC03_VC189_1,HC03_VC188_1,HC03_VC187_1,HC03_VC186_4,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
360,low,HC03_VC195_1,HC03_VC194_2,HC03_VC193_1,HC03_VC192_1,HC03_VC191_4,HC03_VC190_1,HC03_VC189_1,HC03_VC188_1,HC03_VC187_1,HC03_VC186_4,HC03_VC185_2,HC03_VC181_2,HC03_VC180_1,HC03_VC179_1
361,low,HC03_VC195_1,HC03_VC194_3,HC03_VC193_3,HC03_VC192_4,HC03_VC191_1,HC03_VC190_1,HC03_VC189_3,HC03_VC188_2,HC03_VC187_1,HC03_VC186_2,HC03_VC185_2,HC03_VC181_1,HC03_VC180_2,HC03_VC179_2
362,low,HC03_VC195_2,HC03_VC194_2,HC03_VC193_2,HC03_VC192_2,HC03_VC191_3,HC03_VC190_3,HC03_VC189_1,HC03_VC188_2,HC03_VC187_1,HC03_VC186_3,HC03_VC185_1,HC03_VC181_2,HC03_VC180_1,HC03_VC179_2
363,low,HC03_VC195_4,HC03_VC194_2,HC03_VC193_3,HC03_VC192_1,HC03_VC191_2,HC03_VC190_1,HC03_VC189_1,HC03_VC188_3,HC03_VC187_3,HC03_VC186_2,HC03_VC185_3,HC03_VC181_2,HC03_VC180_3,HC03_VC179_2
364,low,HC03_VC195_1,HC03_VC194_4,HC03_VC193_4,HC03_VC192_4,HC03_VC191_4,HC03_VC190_4,HC03_VC189_3,HC03_VC188_2,HC03_VC187_2,HC03_VC186_2,HC03_VC185_2,HC03_VC181_1,HC03_VC180_1,HC03_VC179_2
365,low,HC03_VC195_2,HC03_VC194_2,HC03_VC193_2,HC03_VC192_2,HC03_VC191_1,HC03_VC190_2,HC03_VC189_1,HC03_VC188_2,HC03_VC187_2,HC03_VC186_2,HC03_VC185_3,HC03_VC181_2,HC03_VC180_2,HC03_VC179_2
366,low,HC03_VC195_3,HC03_VC194_1,HC03_VC193_1,HC03_VC192_4,HC03_VC191_2,HC03_VC190_1,HC03_VC189_3,HC03_VC188_2,HC03_VC187_2,HC03_VC186_2,HC03_VC185_3,HC03_VC181_2,HC03_VC180_3,HC03_VC179_2
367,low,HC03_VC195_1,HC03_VC194_3,HC03_VC193_3,HC03_VC192_2,HC03_VC191_1,HC03_VC190_2,HC03_VC189_2,HC03_VC188_3,HC03_VC187_1,HC03_VC186_2,HC03_VC185_1,HC03_VC181_2,HC03_VC180_1,HC03_VC179_1
368,low,HC03_VC195_1,HC03_VC194_4,HC03_VC193_2,HC03_VC192_3,HC03_VC191_3,HC03_VC190_4,HC03_VC189_1,HC03_VC188_2,HC03_VC187_1,HC03_VC186_4,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
369,low,HC03_VC195_2,HC03_VC194_3,HC03_VC193_4,HC03_VC192_3,HC03_VC191_2,HC03_VC190_2,HC03_VC189_3,HC03_VC188_2,HC03_VC187_2,HC03_VC186_2,HC03_VC185_1,HC03_VC181_1,HC03_VC180_2,HC03_VC179_1
370,low,HC03_VC195_3,HC03_VC194_1,HC03_VC193_3,HC03_VC192_4,HC03_VC191_4,HC03_VC190_1,HC03_VC189_2,HC03_VC188_1,HC03_VC187_1,HC03_VC186_2,HC03_VC185_2,HC03_VC181_2,HC03_VC180_2,HC03_VC179_3
371,low,HC03_VC195_4,HC03_VC194_2,HC03_VC193_3,HC03_VC192_4,HC03_VC191_2,HC03_VC190_1,HC03_VC189_3,HC03_VC188_2,HC03_VC187_3,HC03_VC186_1,HC03_VC185_4,HC03_VC181_2,HC03_VC180_2,HC03_VC179_3
372,low,HC03_VC195_3,HC03_VC194_2,HC03_VC193_2,HC03_VC192_2,HC03_VC191_1,HC03_VC190_3,HC03_VC189_2,HC03_VC188_1,HC03_VC187_2,HC03_VC186_3,HC03_VC185_3,HC03_VC181_2,HC03_VC180_3,HC03_VC179_2
373,low,HC03_VC195_3,HC03_VC194_3,HC03_VC193_3,HC03_VC192_3,HC03_VC191_1,HC03_VC190_1,HC03_VC189_2,HC03_VC188_3,HC03_VC187_2,HC03_VC186_2,HC03_VC185_2,HC03_VC181_2,HC03_VC180_2,HC03_VC179_1
374,low,HC03_VC195_1,HC03_VC194_1,HC03_VC193_4,HC03_VC192_1,HC03_VC191_1,HC03_VC190_1,HC03_VC189_3,HC03_VC188_2,HC03_VC187_2,HC03_VC186_4,HC03_VC185_4,HC03_VC181_2,HC03_VC180_1,HC03_VC179_2
375,low,HC03_VC195_4,HC03_VC194_3,HC03_VC193_1,HC03_VC192_1,HC03_VC191_3,HC03_VC190_3,HC03_VC189_3,HC03_VC188_3,HC03_VC187_3,HC03_VC186_1,HC03_VC185_4,HC03_VC181_2,HC03_VC180_3,HC03_VC179_1
376,low,HC03_VC195_4,HC03_VC194_1,HC03_VC193_1,HC03_VC192_3,HC03_VC191_3,HC03_VC190_1,HC03_VC189_2,HC03_VC188_1,HC03_VC187_2,HC03_VC186_3,HC03_VC185_3,HC03_VC181_2,HC03_VC180_3,HC03_VC179_3
377,low,HC03_VC195_4,HC03_VC194_3,HC03_VC193_2,HC03_VC192_4,HC03_VC191_3,HC03_VC190_4,HC03_VC189_1,HC03_VC188_3,HC03_VC187_3,HC03_VC186_1,HC03_VC185_4,HC03_VC181_2,HC03_VC180_3,HC03_VC179_3
378,low,HC03_VC195_2,HC03_VC194_3,HC03_VC193_2,HC03_VC192_4,HC03_VC191_4,HC03_VC190_1,HC03_VC189_2,HC03_VC188_3,HC03_VC187_3,HC03_VC186_1,HC03_VC185_4,HC03_VC181_2,HC03_VC180_3,HC03_VC179_3
379,low,HC03_VC195_1,HC03_VC194_1,HC03_VC193_2,HC03_VC192_2,HC03_VC191_4,HC03_VC190_1,HC03_VC189_1,HC03_VC188_1,HC03_VC187_1,HC03_VC186_4,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
380,low,HC03_VC195_1,HC03_VC194_1,HC03_VC193_3,HC03_VC192_3,HC03_VC191_2,HC03_VC190_2,HC03_VC189_2,HC03_VC188_1,HC03_VC187_1,HC03_VC186_3,HC03_VC185_2,HC03_VC181_2,HC03_VC180_2,HC03_VC179_2
381,low,HC03_VC195_1,HC03_VC194_3,HC03_VC193_3,HC03_VC192_3,HC03_VC191_1,HC03_VC190_3,HC03_VC189_3,HC03_VC188_2,HC03_VC187_2,HC03_VC186_3,HC03_VC185_2,HC03_VC181_2,HC03_VC180_3,HC03_VC179_2
382,low,HC03_VC195_3,HC03_VC194_4,HC03_VC193_4,HC03_VC192_4,HC03_VC191_4,HC03_VC190_2,HC03_VC189_1,HC03_VC188_3,HC03_VC187_3,HC03_VC186_4,HC03_VC185_4,HC03_VC181_2,HC03_VC180_3,HC03_VC179_3
383,low,HC03_VC195_3,HC03_VC194_1,HC03_VC193_1,HC03_VC192_1,HC03_VC191_3,HC03_VC190_1,HC03_VC189_3,HC03_VC188_2,HC03_VC187_3,HC03_VC186_2,HC03_VC185_4,HC03_VC181_2,HC03_VC180_3,HC03_VC179_3
384,low,HC03_VC195_4,HC03_VC194_1,HC03_VC193_3,HC03_VC192_4,HC03_VC191_3,HC03_VC190_1,HC03_VC189_3,HC03_VC188_1,HC03_VC187_3,HC03_VC186_1,HC03_VC185_4,HC03_VC181_2,HC03_VC180_3,HC03_VC179_2
385,low,HC03_VC195_4,HC03_VC194_4,HC03_VC193_1,HC03_VC192_4,HC03_VC191_3,HC03_VC190_4,HC03_VC189_1,HC03_VC188_1,HC03_VC187_3,HC03_VC186_3,HC03_VC185_4,HC03_VC181_2,HC03_VC180_3,HC03_VC179_2
386,low,HC03_VC195_1,HC03_VC194_4,HC03_VC193_1,HC03_VC192_2,HC03_VC191_4,HC03_VC190_3,HC03_VC189_1,HC03_VC188_2,HC03_VC187_1,HC03_VC186_3,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
387,low,HC03_VC195_1,HC03_VC194_3,HC03_VC193_3,HC03_VC192_4,HC03_VC191_1,HC03_VC190_1,HC03_VC189_3,HC03_VC188_1,HC03_VC187_1,HC03_VC186_2,HC03_VC185_3,HC03_VC181_2,HC03_VC180_3,HC03_VC179_3
388,low,HC03_VC195_2,HC03_VC194_1,HC03_VC193_1,HC03_VC192_1,HC03_VC191_1,HC03_VC190_1,HC03_VC189_1,HC03_VC188_1,HC03_VC187_3,HC03_VC186_4,HC03_VC185_2,HC03_VC181_2,HC03_VC180_2,HC03_VC179_2
389,low,HC03_VC195_1,HC03_VC194_3,HC03_VC193_1,HC03_VC192_1,HC03_VC191_2,HC03_VC190_3,HC03_VC189_1,HC03_VC188_2,HC03_VC187_2,HC03_VC186_2,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
390,low,HC03_VC195_3,HC03_VC194_2,HC03_VC193_4,HC03_VC192_4,HC03_VC191_2,HC03_VC190_1,HC03_VC189_3,HC03_VC188_2,HC03_VC187_2,HC03_VC186_3,HC03_VC185_3,HC03_VC181_2,HC03_VC180_3,HC03_VC179_2
391,low,HC03_VC195_1,HC03_VC194_1,HC03_VC193_3,HC03_VC192_4,HC03_VC191_3,HC03_VC190_1,HC03_VC189_3,HC03_VC188_1,HC03_VC187_1,HC03_VC186_2,HC03_VC185_2,HC03_VC181_2,HC03_VC180_3,HC03_VC179_2
392,low,HC03_VC195_2,HC03_VC194_2,HC03_VC193_3,HC03_VC192_3,HC03_VC191_1,HC03_VC190_1,HC03_VC189_3,HC03_VC188_1,HC03_VC187_2,HC03_VC186_3,HC03_VC185_2,HC03_VC181_2,HC03_VC180_2,HC03_VC179_3
393,low,HC03_VC195_3,HC03_VC194_4,HC03_VC193_3,HC03_VC192_3,HC03_VC191_4,HC03_VC190_4,HC03_VC189_2,HC03_VC188_2,HC03_VC187_1,HC03_VC186_3,HC03_VC185_3,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
394,low,HC03_VC195_1,HC03_VC194_1,HC03_VC193_2,HC03_VC192_2,HC03_VC191_2,HC03_VC190_1,HC03_VC189_1,HC03_VC188_1,HC03_VC187_2,HC03_VC186_3,HC03_VC185_2,HC03_VC181_1,HC03_VC180_1,HC03_VC179_2
395,low,HC03_VC195_3,HC03_VC194_2,HC03_VC193_2,HC03_VC192_3,HC03_VC191_1,HC03_VC190_1,HC03_VC189_2,HC03_VC188_2,HC03_VC187_1,HC03_VC186_4,HC03_VC185_4,HC03_VC181_2,HC03_VC180_3,HC03_VC179_3
396,low,HC03_VC195_1,HC03_VC194_3,HC03_VC193_1,HC03_VC192_1,HC03_VC191_1,HC03_VC190_3,HC03_VC189_1,HC03_VC188_2,HC03_VC187_1,HC03_VC186_3,HC03_VC185_2,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
397,low,HC03_VC195_4,HC03_VC194_2,HC03_VC193_1,HC03_VC192_1,HC03_VC191_2,HC03_VC190_1,HC03_VC189_3,HC03_VC188_3,HC03_VC187_2,HC03_VC186_2,HC03_VC185_4,HC03_VC181_2,HC03_VC180_2,HC03_VC179_2
398,low,HC03_VC195_1,HC03_VC194_3,HC03_VC193_1,HC03_VC192_1,HC03_VC191_2,HC03_VC190_3,HC03_VC189_1,HC03_VC188_1,HC03_VC187_1,HC03_VC186_4,HC03_VC185_3,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
399,low,HC03_VC195_2,HC03_VC194_1,HC03_VC193_1,HC03_VC192_1,HC03_VC191_2,HC03_VC190_1,HC03_VC189_1,HC03_VC188_1,HC03_VC187_1,HC03_VC186_3,HC03_VC185_2,HC03_VC181_2,HC03_VC180_3,HC03_VC179_2
400,low,HC03_VC195_1,HC03_VC194_4,HC03_VC193_1,HC03_VC192_3,HC03_VC191_4,HC03_VC190_4,HC03_VC189_3,HC03_VC188_2,HC03_VC187_2,HC03_VC186_2,HC03_VC185_1,HC03_VC181_2,HC03_VC180_2,HC03_VC179_1
401,low,HC03_VC195_3,HC03_VC194_3,HC03_VC193_1,HC03_VC192_4,HC03_VC191_3,HC03_VC190_1,HC03_VC189_1,HC03_VC188_3,HC03_VC187_2,HC03_VC186_2,HC03_VC185_4,HC03_VC181_2,HC03_VC180_2,HC03_VC179_3
402,low,HC03_VC195_1,HC03_VC194_3,HC03_VC193_1,HC03_VC192_1,HC03_VC191_2,HC03_VC190_3,HC03_VC189_1,HC03_VC188_1,HC03_VC187_1,HC03_VC186_4,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
403,low,HC03_VC195_4,HC03_VC194_2,HC03_VC193_4,HC03_VC192_2,HC03_VC191_4,HC03_VC190_3,HC03_VC189_3,HC03_VC188_3,HC03_VC187_3,HC03_VC186_3,HC03_VC185_4,HC03_VC181_2,HC03_VC180_3,HC03_VC179_2
404,low,HC03_VC195_3,HC03_VC194_3,HC03_VC193_1,HC03_VC192_2,HC03_VC191_3,HC03_VC190_4,HC03_VC189_2,HC03_VC188_3,HC03_VC187_1,HC03_VC186_2,HC03_VC185_3,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
405,low,HC03_VC195_1,HC03_VC194_2,HC03_VC193_1,HC03_VC192_1,HC03_VC191_1,HC03_VC190_2,HC03_VC189_1,HC03_VC188_1,HC03_VC187_1,HC03_VC186_4,HC03_VC185_4,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
406,low,HC03_VC195_2,HC03_VC194_4,HC03_VC193_1,HC03_VC192_3,HC03_VC191_4,HC03_VC190_4,HC03_VC189_2,HC03_VC188_2,HC03_VC187_1,HC03_VC186_4,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
407,low,HC03_VC195_1,HC03_VC194_1,HC03_VC193_1,HC03_VC192_2,HC03_VC191_2,HC03_VC190_2,HC03_VC189_1,HC03_VC188_1,HC03_VC187_1,HC03_VC186_4,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
408,low,HC03_VC195_4,HC03_VC194_1,HC03_VC193_3,HC03_VC192_1,HC03_VC191_4,HC03_VC190_3,HC03_VC189_3,HC03_VC188_2,HC03_VC187_2,HC03_VC186_2,HC03_VC185_2,HC03_VC181_2,HC03_VC180_2,HC03_VC179_3
409,low,HC03_VC195_2,HC03_VC194_3,HC03_VC193_1,HC03_VC192_2,HC03_VC191_1,HC03_VC190_2,HC03_VC189_1,HC03_VC188_1,HC03_VC187_2,HC03_VC186_3,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
410,low,HC03_VC195_4,HC03_VC194_1,HC03_VC193_4,HC03_VC192_2,HC03_VC191_2,HC03_VC190_1,HC03_VC189_3,HC03_VC188_1,HC03_VC187_2,HC03_VC186_1,HC03_VC185_4,HC03_VC181_2,HC03_VC180_3,HC03_VC179_3
411,low,HC03_VC195_1,HC03_VC194_2,HC03_VC193_1,HC03_VC192_3,HC03_VC191_4,HC03_VC190_3,HC03_VC189_2,HC03_VC188_2,HC03_VC187_1,HC03_VC186_2,HC03_VC185_2,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
412,low,HC03_VC195_1,HC03_VC194_3,HC03_VC193_1,HC03_VC192_2,HC03_VC191_3,HC03_VC190_3,HC03_VC189_1,HC03_VC188_2,HC03_VC187_1,HC03_VC186_4,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
413,low,HC03_VC195_3,HC03_VC194_4,HC03_VC193_3,HC03_VC192_4,HC03_VC191_4,HC03_VC190_4,HC03_VC189_3,HC03_VC188_2,HC03_VC187_2,HC03_VC186_4,HC03_VC185_3,HC03_VC181_2,HC03_VC180_1,HC03_VC179_2
414,low,HC03_VC195_1,HC03_VC194_1,HC03_VC193_2,HC03_VC192_1,HC03_VC191_1,HC03_VC190_2,HC03_VC189_1,HC03_VC188_1,HC03_VC187_2,HC03_VC186_4,HC03_VC185_2,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
415,low,HC03_VC195_1,HC03_VC194_2,HC03_VC193_2,HC03_VC192_1,HC03_VC191_2,HC03_VC190_3,HC03_VC189_1,HC03_VC188_3,HC03_VC187_1,HC03_VC186_2,HC03_VC185_3,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
416,low,HC03_VC195_1,HC03_VC194_1,HC03_VC193_1,HC03_VC192_1,HC03_VC191_3,HC03_VC190_1,HC03_VC189_1,HC03_VC188_1,HC03_VC187_1,HC03_VC186_4,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
417,low,HC03_VC195_3,HC03_VC194_4,HC03_VC193_3,HC03_VC192_4,HC03_VC191_4,HC03_VC190_3,HC03_VC189_3,HC03_VC188_2,HC03_VC187_3,HC03_VC186_3,HC03_VC185_3,HC03_VC181_2,HC03_VC180_2,HC03_VC179_3
418,low,HC03_VC195_3,HC03_VC194_4,HC03_VC193_1,HC03_VC192_2,HC03_VC191_3,HC03_VC190_3,HC03_VC189_2,HC03_VC188_1,HC03_VC187_2,HC03_VC186_3,HC03_VC185_1,HC03_VC181_1,HC03_VC180_2,HC03_VC179_1
419,low,HC03_VC195_1,HC03_VC194_3,HC03_VC193_1,HC03_VC192_1,HC03_VC191_2,HC03_VC190_3,HC03_VC189_1,HC03_VC188_2,HC03_VC187_1,HC03_VC186_2,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
420,low,HC03_VC195_1,HC03_VC194_2,HC03_VC193_1,HC03_VC192_2,HC03_VC191_1,HC03_VC190_3,HC03_VC189_1,HC03_VC188_2,HC03_VC187_2,HC03_VC186_4,HC03_VC185_4,HC03_VC181_2,HC03_VC180_1,HC03_VC179_1
421,low,HC03_VC195_2,HC03_VC194_3,HC03_VC193_3,HC03_VC192_3,HC03_VC191_2,HC03_VC190_3,HC03_VC189_3,HC03_VC188_2,HC03_VC187_2,HC03_VC186_1,HC03_VC185_2,HC03_VC181_2,HC03_VC180_2,HC03_VC179_2
422,low,HC03_VC195_3,HC03_VC194_1,HC03_VC193_1,HC03_VC192_1,HC03_VC191_3,HC03_VC190_1,HC03_VC189_2,HC03_VC188_2,HC03_VC187_3,HC03_VC186_3,HC03_VC185_3,HC03_VC181_2,HC03_VC180_2,HC03_VC179_3
423,low,HC03_VC195_4,HC03_VC194_3,HC03_VC193_4,HC03_VC192_4,HC03_VC191_3,HC03_VC190_1,HC03_VC189_3,HC03_VC188_3,HC03_VC187_3,HC03_VC186_4,HC03_VC185_3,HC03_VC181_2,HC03_VC180_3,HC03_VC179_3
424,low,HC03_VC195_1,HC03_VC194_2,HC03_VC193_1,HC03_VC192_2,HC03_VC191_3,HC03_VC190_2,HC03_VC189_1,HC03_VC188_1,HC03_VC187_1,HC03_VC186_4,HC03_VC185_1,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1
425,low,HC03_VC195_4,HC03_VC194_2,HC03_VC193_2,HC03_VC192_4,HC03_VC191_1,HC03_VC190_2,HC03_VC189_3,HC03_VC188_2,HC03_VC187_3,HC03_VC186_2,HC03_VC185_4,HC03_VC181_2,HC03_VC180_2,HC03_VC179_3
426,low,HC03_VC195_3,HC03_VC194_3,HC03_VC193_4,HC03_VC192_4,HC03_VC191_2,HC03_VC190_2,HC03_VC189_3,HC03_VC188_2,HC03_VC187_2,HC03_VC186_3,HC03_VC185_2,HC03_VC181_2,HC03_VC180_2,HC03_VC179_3
427,low,HC03_VC195_1,HC03_VC194_3,HC03_VC193_1,HC03_VC192_3,HC03_VC191_4,HC03_VC190_4,HC03_VC189_1,HC03_VC188_2,HC03_VC187_1,HC03_VC186_4,HC03_VC185_2,HC03_VC181_1,HC03_VC180_1,HC03_VC179_1